Feature_ID,b_numbers,background_2,background_3,background_4,pex_1,TPII_1,LL37_2,PLEU_1,NT_6,pex_2,LL37_3,Ind_3,PXB_1,CAP18_1,HBD3_1,PR39_1,Ind_1,PGLA_1,NT_4,PGLA_2,NT_2,NT_3,PROA_3,Bac5_2,background_1,R8_1,R8_2,PROA_2,PROA_1,NT_1,AP_2,TPII_2,CAP18_2,background_5,Bac5_3,PR39_2,CP1_1,CP1_2,PXB_3
exbB,b3006,7.581687818,6.607536524,7.162832492,107.2224594,42.5077543,20.68681466,456.0283374,330.505184,62.43282279,158.6277087,9.265105435,254.675318,79.10375716,446.3766656,344.3352858,10.27226378,60.79221743,329.3396616,64.02577345,335.5273422,326.4375456,150.5144619,849.339447,5.314268798,141.3972562,131.559053,166.0857925,174.0093173,276.7144177,119.3169406,169.981679,63.73809508,58.10416316,240.2749088,210.1662118,350.8278897,367.8662602,269.2075227
ybeY,b0659,7.577269585,5.188610412,6.874584603,71.87559326,204.1358195,119.5591801,51.28333867,66.9544387,87.39377159,47.05729394,26.53411605,90.56931596,133.6180071,43.20970884,22.65850478,56.25769712,74.82119068,36.60558491,93.01180069,66.18211133,62.13019885,71.52158274,31.98158219,6.676901823,54.46906882,134.3318504,44.35333762,48.25236759,48.10688448,53.02319316,112.8178031,91.70975335,10.00843009,14.95613634,36.73260907,76.75339084,69.58399547,90.54893335
yfjR,b2634,7.577269585,8.215299819,8.749471313,7.11910638,7.717800359,4.909434932,2.750830427,3.535547918,17.05244324,17.71568713,7.988766124,4.537191165,4.468829668,3.7249749,2.769372807,1.378865125,2.59795801,3.803177653,6.144923769,1.671265438,3.206719941,2.155075939,0.888377283,16.13584607,7.980815944,7.249655417,5.632169857,7.895841969,7.927726281,36.15217715,51.59884017,41.15949715,7.457261635,8.436794861,5.597349953,10.70370416,4.255901863,8.358363078
rnr,b4179,7.571950337,6.960641977,8.024699383,7.005410578,14.34714435,7.305613825,5.874360237,8.893162607,13.20831138,12.30739689,9.022062128,3.110261266,3.597023585,3.854937169,5.355646585,6.579930827,3.883532317,5.284267722,6.3432578060000004,7.110474771,6.452834475,2.323193043,11.32189918,9.117169995,32.69291249,15.32392116,5.970342217,5.800630832,9.219501202,32.91002859,43.61931688,36.53014601,7.785138132,7.275958222,11.66572997,11.5574604,8.197055211,10.01155283
purM,b2499,7.564755515,7.895385497,11.27099525,69.99768759,89.08036853,100.9747737,66.70820573,112.979149,142.8758178,91.35611202,64.44777097,156.4937554,136.4052136,131.8382735,72.70367633,104.4430555,130.7208375,98.59683107,93.12804728,113.4798893,108.616053,143.1973219,69.29342808,17.686070870000002,62.07045002,93.15597684,153.7899791,84.25274147,126.9706807,96.98396194,86.64935045,129.4518042,7.96318477,31.64130579,61.04104252,79.45157539,99.30027671,126.559145
croE,b1146,7.56111336,9.060707734,16.00649549,22.95114893,31.44715669,36.3099911,39.80199419,46.30512385,41.3585377,41.24846555,11.95759876,18.2842032,61.38971383,24.28461248,35.17141041,20.22609918,192.3574641,19.9241098,358.990282,56.03478626,55.06464615,42.33759261,20.6846054,17.48949657,36.23528672,25.31969205,54.09404929,72.51604117,84.32217953,54.71389199,67.19727529,58.61694507,13.7077708,21.4296879,18.32714397,15.50030403,11.89111685,82.71036897
thiS,b4407,7.56111336,10.57082569,14.55135954,338.5294467,358.4975862,178.5241229,295.08375,328.7663794,403.659328,329.9877244,261.0742396,388.8440548,917.7241966,416.3076425,222.4591708,281.2390934,303.0537406,378.5580861,276.071331,312.8608899,329.4545778,435.6067862,175.8191459,19.43277396,181.1764336,329.1559967,448.7347271,311.5125712,361.200978,345.1183956,410.8197057,820.637231,19.19087912,93.75488455,212.59487,294.5057765,408.7571417,353.546283
folB,b3058,7.550867949,13.98393782,11.88952548,130.2275557,112.0775203,63.73108646,136.8130784,137.8863688,138.7763876,228.8996404,111.8148903,113.5404423,231.245586,197.9506174,76.15468193,91.81223884,150.2506837,145.9121573,94.05412146,122.0920546,125.0620777,154.2587589,60.27964882,5.292666079,52.38140416,121.6943592,173.4467918,115.7200904,146.7068815,110.8078926,83.18953149,154.3261847,8.9602014,72.95676265,81.86124306,110.2589776,122.2585662,101.5914862
tadA,b2559,7.538610047,7.226993074,9.865475307,174.6723601,154.0803714,147.2211643,321.8471599,254.2279925,279.0815041,329.5196894,174.8561565,312.0939352,158.9307351,237.2809011,221.271089,199.7384625,264.8803759,270.1614412,201.9146137,275.1499791,264.2680808,380.0918979,119.6136556,12.39996053,107.826524,131.2705463,487.3586979,362.519411,307.173654,353.6027232,161.4025464,194.2517045,9.293542225,115.3759089,222.6820719,233.4489067,169.5368907,366.076402
yhfG,b3362,7.538610047,5.420244805,10.44579738,88.09894145,140.822293,120.6730855,159.2815026,180.9758591,130.6338955,189.6923017,112.0669003,252.3002373,220.3452229,151.5000506,234.5964477,174.0029298,175.8632004,150.9725701,134.2206969,136.8766393,146.2779659,178.9771326,144.7737694,11.624963,46.68777328,106.917187,179.4499833,130.7513831,174.6673719,203.0977666,180.8926652,170.3181134,9.84022118,89.73681807,144.7189833,125.4515153,113.8149755,180.4510886
ytfB,b4206,7.53153154,10.92531347,10.98525171,8.422604731,5.369849827,6.979776589,1.295159597,4.855153831,10.40759446,11.75847544,5.015080545,3.45082145,1.309178269,4.365041009,3.595574937,2.120733404,1.712456829,3.829960595,2.761675087,0.734415235,1.761437714,1.183774108,2.602570069,23.22809507,16.22016536,12.64935734,5.027306544,5.461599609,7.125817989,24.71247415,29.30380539,35.1203695,6.898934411,1.685198461,6.149201357,4.588877636,2.805298693,8.672292208
rihB,b2162,7.529006722,10.6333465,11.79865012,66.72461808,73.61896699,41.5361372,108.0633321,119.2234049,224.1527371,89.38946431,101.2079989,71.26569053,115.4495104,148.2350202,57.97402147,116.1144957,112.8721744,135.5699601,80.55472014,136.0048136,110.3254634,148.9576135,71.94158457,11.19550576,65.1249831,68.00931897,139.2953092,63.20026374,150.3835049,177.2147486,88.63659126,59.26142923,9.359700825,149.1803154,149.9051426,31.12837377,50.42837093,122.8466421
rplW,b3318,7.523682106,9.015852745,6.75701745,88.17823843,87.02010939,162.586074,133.8374328,84.98442038,99.86653639,134.2489509,137.4926537,118.865424,171.8685343,94.35619588,185.4856609,246.6229972,120.3806286,110.8758079,88.6561504,122.3564867,127.5385545,129.8166536,69.29342808,12.89104807,118.3373263,148.2020414,157.4010242,105.6948351,134.4145634,186.130021,151.9650353,151.834746,10.00260107,76.40956786,62.40906649,102.823799,83.81177036,137.7061006
ubiJ,b3834,7.523682106,4.507926373,9.170237968,35.84223361,79.27174349,54.8644365,40.06018398,84.47246604,85.59988833,104.7483852,81.30575197,58.62410367,97.66826346,51.7808392,84.57679508,116.2833821,69.21886143,82.60614829,40.76888668,113.0635889,83.58109152,69.58921576,64.49091326,7.734628844,27.27305568,57.30478936,117.8468808,31.84395672,109.3683715,104.2328118,106.3755247,76.3802838,6.819955273,42.64720066,135.3547286,68.65000698,68.52844753,81.76299724
rluB,b1269,7.517956321,7.276493026,5.342142954,9.874103027,10.92650229,13.42281444,20.46973131,9.562325234,12.52653793,14.4925848,30.18065167,5.034417595,36.52809127,4.179115675,11.49996715,10.60781718,3.955657983,8.635297206,6.938866286,15.80376071,13.70543317,12.30496699,11.39070051,8.47189084,254.5442981,78.94296413,14.95080705,17.34200907,18.77034818,36.37503304,38.89680389,39.38863701,5.976024735,49.78549495,28.59536573,12.9710441,17.73486777,20.46653973
ruvB,b1860,7.516240284,8.706703822,9.257600847,46.01012966,41.79978995,19.45092583,49.66187631,61.98749221,66.109843,48.43558228,31.69769009,64.22077703,113.7761381,11.897813,28.31976918,54.19062691,48.16475387,60.51792334,38.59516054,69.85988714,62.53103884,57.61151079,33.72143088,11.20411864,15.5164113,15.397767,44.4849499,20.10276679,64.55525911,53.27350497,60.72588946,43.28559488,10.08355009,23.96532233,26.96319875,22.65928543,20.68595624,95.76154257
yciB,b1254,7.505105113,6.183094074,14.0824824,22.4251851,31.77161148,7.88397492,102.1737016,243.5992516,49.87839647,16.31319523,3.709069986,60.79836162,8.907867139,8.070778949,33.38353038,14.69870224,4.390549037,178.812736,8.351510032,210.3120427,257.4194432,28.36618705,148.9808704,10.12663443,14.52508502,7.207010385,28.37205565,63.10824803,196.2832957,176.5029627,38.6554023,28.57188394,66.8406135,105.6900302,102.3265538,857.2883838,424.3559748,190.15276
ydaG,b1355,7.505105113,8.99359138,8.666143015,118.1771659,177.9210243,144.1641128,128.738864,245.8973577,147.7878414,117.0711658,68.24688775,310.3438757,246.3218913,129.1324632,107.3509604,60.22882868,205.3426011,174.6926269,159.768018,213.7882748,207.0472175,151.2863309,58.51445038,8.67997237,122.4257166,126.3998745,144.6059611,170.3162357,194.877926,125.3275475,259.2185801,162.0805053,12.24560858,79.7660605,105.5100466,264.7208786,323.1080695,263.1955663
tsgA,b3364,7.500342991,6.419917705,6.928515355,69.76362877,369.5964485,30.52967808,259.7649666,111.8139463,71.73711844,100.3926407,25.41748468,394.2519714,94.66206196,129.6404716,53.23023357,46.67843412,125.2875141,142.4888501,166.5509703,143.3284026,144.741897,43.35722894,94.4430733,12.22686463,66.83224398,72.18266942,51.84741134,82.84622005,113.8563439,48.4292363,212.1776449,91.60934454,12.12128768,11.38792107,112.8189213,143.1105257,40.94739285,142.8558806
yjjZ,b4567,7.481354781,1.28073295,11.1069238,47.85120871,269.7517766,97.51607315,353.8572753,145.3043064,40.68842469,77.61825579,162.2600743,182.9808994,10.58942929,55.16734978,164.8047702,156.8345629,120.8149131,105.1410126,147.2660327,110.887404,122.6874813,51.86503962,69.29342808,23.07334427,89.82963972,243.7892315,59.43186831,109.1425244,183.5875301,143.9680371,269.4077182,34.32571557,15.11325109,102.231818,175.1208871,644.9188299,383.2251075,185.6826228
yfjV,b2641,7.4792509129999996,8.9626095200000009,8.636289176,101.9727905,80.34412484,74.62727666,184.6367284,176.1919078,68.075501740000007,88.23406082,22.8677307,136.2497071,73.4876167,73.60931698,66.1021734,40.20477561,88.31625288,120.65918,69.86276879,151.2725514,157.6816157,46.90471875,119.081029,14.60900861,231.0493347,1651.239139,54.72448504,57.18268229,129.2220802,98.80646212,214.5159976,70.13098785,15.45767028,95.38953101,65.50510887,125.0048546,98.50988595,136.9998232
aroM,b0390,7.471896684,12.08762558,11.64752629,9.3556398,9.056463076,5.980259105,1.220659266,9.151750142,10.78982028,14.90351777,7.08990369,5.420538118,4.31855044,3.342588096,2.867403703,2.855349021,1.344960563,3.281502843,5.494837304,1.384340221,1.10674405,1.67352136,0.306608089,6.337147969,7.850156568,10.15555582,5.467067532,16.3506816,2.611748924,26.61824017,30.33473137,30.61765841,3.657427341,3.176524533,5.071050455,7.027987928,5.287863908,6.250280355
hycF,b2720,7.463640444,5.030945454,23.70022537,18.7614019,49.88854375,21.28113199,28.9586237,91.41637711,20.20855842,47.23775415,214.675233,35.64577811,16.17666961,11.87875974,53.05344932,155.0880454,14.44235,63.0991298,27.80493131,57.90519233,67.36769378,49.45363488,39.04933516,30.21205853,87.70078958,52.9269611,57.34077902,63.89379302,49.84791829,120.9999388,133.9811068,99.19078945,8.626050242,32.72171266,68.29308123,57.03930534,61.62357792,84.0454188
ytjB,b4387,7.461470781,8.941303058,12.696907210000001,118.9056326,507.0702526,594.0483428,166.8045081,247.2334659,129.4002844,741.9267971,24.22108958,52.80024324,162.1249833,172.1666073,56.72003383,34.21637775,1697.375262,153.1530796,2164.7722,171.7096977,139.3133377,14.36633763,206.5911042,10.90043042,305.7506268,3018.280478,16.0909783,7.638768045,103.5397925,44.59329014,286.5047465,63.49844482,17.94124048,27.54711624,68.53499419,700.6815957,912.5049493,63.17367443
emtA,b1193,7.449920517,7.439551693,7.168684479,10.67865957,8.262586266,13.25037802,14.8752889,69.95705476,14.67011661,15.66405424,0.654541762,12.41055231,10.93548907,4.557616348,7.508406487,3.163278817,2.980010658,43.26114581,7.36897944,37.57397943,42.30040863,33.68098463,7.472820675,11.48819872,9.154465348,7.826617613,27.05305117,20.79754453,36.37427352,35.93951729,27.08553275,38.04491498,7.203299164,11.43704544,7.624331462,6.887534172,8.299008634,19.70770902
lpxC,b0096,7.449920517,0.991940226,6.372163982,5.234637044,8.065858022,5.300151207,3.606130644,7.773006085,11.59120325,13.82952537,4.363611748,2.66893598,1.822581512,3.418212261,4.428034595,0.421770509,1.390671641,6.786062087,4.91265296,6.134527253,6.130494004,1.441999342,6.56702423,7.233310308,3.661786139,5.86996321,2.422661299,7.156144355,8.266880346,36.55386801,26.41675417,23.835368420000002,6.302886769,7.62469696,5.885448848,5.190605463,4.881769784,2.130563138
ydfZ,b1541,7.449920517,8.927462032,11.46989517,63.12972275,134.5621192,63.60181448,45.9781657,51.7073883,65.20051826,48.26222119,70.69051032,104.4888436,84.06657223,110.2373454,38.98595676,83.51056077,89.40031975,61.07455879,68.24315742,63.2623123,58.85274244,103.8239526,24.45650403,7.65879915,28.83656585,83.64697574,86.0044761,42.2659776,83.08214748,51.14469768,54.17106551,112.7596275,8.10371156,34.31113632,55.37672325,67.37805168,98.12357267,83.09196237
yggC,b2928,7.449920517,7.652110313,12.28917339,159.1030539,49.06964497,64.4536245,55.63744421,120.3608955,210.0388124,116.4825038,53.85943644,53.87437913,144.4070387,202.6511555,91.58605715,91.37356812,143.5513706,144.5846698,132.6416299,135.7264155,131.6304641,203.6750499,74.53410751,22.97639745,44.72610213,47.37898877,274.4529157,131.3983113,142.4265385,161.9252977,89.85518009,31.82414575,10.03316669,87.47454534,143.7731076,32.85482139,68.20529785,129.203436
flhA,b1879,7.43200344,5.255994963,7.174891133,6.564370818,12.59571747,6.728438707,5.838497232,7.909066609,12.31565345,16.94877427,7.707158413,7.895891119,2.213134693,2.85097646,7.735933956,7.076980488,9.649558322,5.029743607,11.69494347,8.013392202,7.399055101,1.728258951,4.899535319,9.018153112,5.659124033,6.76782194,7.250504377,7.405912381,11.68099457,32.82388148,33.51709825,33.73303889,7.421580957,6.215537182,6.260672269,7.581084103,8.622346632,17.40421057
chbG,b1733,7.430054062,3.237692897,5.069693664,4.356893105,5.056702795,4.595231096,2.942602605,7.859523022,12.41417868,12.78186826,5.875166858,2.286744347,2.2308397700000002,4.416330241,2.827781397,1.80686486,2.431688697,4.746365711,5.490210073,1.87716534,3.25161402,10.59004317,3.326084548,8.332773475,4.108524048,5.987362474,3.624301303,6.569340518,7.757640517,27.07075025,28.65047465,28.05239514,7.347365148,5.025261812,5.239119556,5.620227884,5.576933802,9.996602242
hypC,b2728,7.422631431,4.447380353,10.71363834,70.40874442,138.9204065,100.99409,87.91429486,106.824055,194.8850656,218.2825736,123.2552488,98.72130228,183.8604206,143.6776033,74.44937286,148.9174335,144.2980106,113.280363,111.3268657,135.8022544,127.8106948,135.0770812,65.48609687,8.584588058,52.33135026,150.2323551,194.6115834,78.95841969,127.8731953,106.3906928,112.4429931,50.35045282,6.055520726,57.19489503,76.46379847,149.7026778,158.6843409,175.5256246
npr,b3206,7.422631431,10.00660579,13.92772985,352.0437221,98.56733601,129.2130269,373.8883805,306.8350515,236.298142,278.0730176,231.8372536,514.2482382,310.2644598,556.8305336,371.5994784,229.0491954,267.8865845,259.9743582,321.7705537,315.4394137,331.2083596,314.4871531,452.3109481,5.723058705,90.29723183,161.1982205,405.5162297,338.3932272,293.7377023,311.9416429,465.5139915,109.948948,14.12954836,690.2832159,510.0585145,251.0708587,200.270582,376.1263385
ybhA,b0766,7.422631431,7.041685559,7.49954684,5.632699554,7.276783195,6.930966963,2.357854652,4.166895761,12.9923377,13.91946846,9.782162601,3.889020999,3.319702039,3.618547045,4.100110389,2.600145665,1.781456921,2.173244373,5.506490131,2.292021172,0.916205697,1.616306954,1.015288324,10.01535273,16.07564355,8.77269227,4.827574163,6.015879595,4.015341883,35.46356425,28.86036823,31.85436811,9.419698907,7.231538452,4.797728531,5.594270469,5.471873824,11.1444841
ynjH,b1760,7.422631431,6.671070529,3.214091503,133.072527,39.6915447,28.21893692,149.5553522,138.6439862,93.78843781,100.5997948,102.7127073,96.02890313,173.1352294,140.4847676,92.57617669,105.6604648,123.5885739,127.9497625,85.47030334,100.5624289,118.8776892,63.72867421,34.26598092,11.44611741,62.59239934,103.0791342,67.88776166,93.99811868,100.0746746,54.7447254,83.20781491,146.9411174,11.101788,33.52804191,42.27998268,87.27061932,66.75686066,107.4646682
rttR,b4425,7.40635373,3.550101861,6.841691854,28.10173571,49.63764231,26.08232304,61.30422094,32.65729788,35.00238349,46.96988101,37.48112828,51.58069956,70.93679094,51.99280755,47.54310828,49.81331695,69.32445847,58.54891914,77.97290831,60.37666297,31.81403731,45.34166351,44.97994454,20.5578293,36.039684629999996,33.26312486,43.3528864,26.41182226,42.90075801,84.10138053,53.85427565,39.37178265,1.611264287,59.824545380000004,41.64870261,39.65454457,34.94319425,64.81397335
murR,b2427,7.380457388,7.782915618,9.203989303,3.58444517,7.998447644,8.269903762,0.964576903,6.508622304,6.20088845,8.757186251,9.804394789,4.568919775,1.950034764,4.266789431,4.737687364,3.610119601,1.062801004,5.186151346,5.713255571,4.375676782,2.623679952,3.746893394,2.422847136,13.65729918,46.03479743,11.8630725,5.184156345,15.07388012,5.012157525,32.53695944,32.91513071,27.79083435,7.38590028,23.21861726,6.869474942,6.835181373,3.133891372,5.698883917
yciS,b1279,7.377591191,7.858477905,8.518902721,77.13517204,334.3081367,403.4933073,310.687411,230.9262002,135.5917574,207.9443276,146.4902593,406.7613905,63.62225073,186.1764154,153.857847,231.1834721,139.290906,339.8490012,120.5663331,243.7581205,285.9429058,102.8159531,81.4029592,13.90481011,81.59028339,248.989022,167.1401086,86.36875681,286.531678,98.55855674,259.2848087,121.6511634,29.42512741,80.153274390000007,745.4936504,247.9163419,296.8305612,289.053294
ybbA,b0495,7.374011574,5.301898849,8.940507805,85.05622295,84.12065369,122.1696426,34.93537481,93.93132548,75.99134639,118.0433367,78.71650713,38.51659225,214.0120577,56.58708594,44.24839886,114.690268,119.9916257,102.9847364,114.4507298,85.72934866,88.47186282,101.0227137,65.05714863,9.096914274,43.62962219,60.57084308,71.93928747,71.41886753,99.05094452,43.098447,72.83261646,188.6492948,8.021140991,48.59111546,36.10474039,73.89420562,53.92543601,77.34223303
pykA,b1854,7.372478516,6.310472122,11.35066549,52.61626441,40.92520082,33.15624736,38.23548084,79.54982816,104.3886052,61.04730024,15.54570705,57.21954597,221.6056399,61.00904836,31.59942829,42.26035276,55.10479584,59.97713948,34.65012297,74.80042067,61.36101941,90.81897725,42.49804841,17.32385338,29.11919331,38.17306636,115.07893,81.66150073,86.95176933,90.47815147,67.0099459,130.4446094,8.401353079,37.68573233,30.63414501,30.35420917,52.17505636,60.9934603
ycgI,b4521,7.363293534,9.706019767,8.50239322,153.6609444,179.5465486,79.56004591,102.6489281,189.3933409,127.5958979,202.6038594,128.0923007,229.339186,231.6360699,178.8897539,104.8087582,193.5926636,160.6399001,166.2176582,135.0892636,186.2158931,193.5917336,201.2020244,100.3143232,9.083692015,65.96005178,151.4245742,204.728965,103.8395031,180.9004898,129.5172765,123.1446896,251.9822703,13.61612,109.5623941,124.219677,172.6131668,163.2781699,207.5255205
